key_0,created_at,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,id,identity,bot
14722589,Tue Jun 04 23:33:19 +0000 2019,14722589,14722589,Michael Calhoun,michaelcalhoun,"St. Louis, Missouri",News reporter. I ask questions for @KMOXNews. Ke$ha told me once she liked my beard.,,,[],False,10790,4397,562,Sat May 10 07:33:08 +0000 2008,4527,,,True,True,29615,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/766641251038982144/Rt6efElf_normal.jpg,https://pbs.twimg.com/profile_images/766641251038982144/Rt6efElf_normal.jpg,https://pbs.twimg.com/profile_banners/14722589/1399906427,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,14722589,human,0
247476364,Wed Jun 05 22:27:56 +0000 2019,247476364,247476364,Dan Hicks,profdanhicks,"Oxford, England",Professor of Contemporary Archaeology @UniofOxford • Curator #MuseumoftheYear-nominated @Pitt_Rivers • Tutor Anthropology/Art History • Trustee @MOLArchaeology,https://t.co/tapqvSWlum,"[{'url': 'https://t.co/tapqvSWlum', 'expanded_url': 'https://www.arch.ox.ac.uk/DH1.html', 'display_url': 'arch.ox.ac.uk/DH1.html', 'indices': [0, 23]}]",[],False,13680,3701,370,Fri Feb 04 21:50:04 +0000 2011,14825,,,True,True,10932,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1084790347774021633/RNNW59W4_normal.jpg,https://pbs.twimg.com/profile_images/1084790347774021633/RNNW59W4_normal.jpg,https://pbs.twimg.com/profile_banners/247476364/1398338618,270169,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,regular,247476364,human,0
884578187392544769,Wed Jun 05 22:42:59 +0000 2019,884578187392544769,884578187392544769,John Sipher,john_sipher,"Washington, DC","Former CIA Clandestine Service. Sometimes writes and talks about stuff. Good Father, Decent Husband and Excellent dog owner. Much nicer than my picture suggests",https://t.co/QyXU1LsM9X,"[{'url': 'https://t.co/QyXU1LsM9X', 'expanded_url': 'https://www.linkedin.com/in/john-sipher-93a41382/', 'display_url': 'linkedin.com/in/john-sipher…', 'indices': [0, 23]}]",[],False,124997,1668,1111,Tue Jul 11 01:00:49 +0000 2017,54460,,,True,True,22164,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/884580730977779713/RieXXtDM_normal.jpg,https://pbs.twimg.com/profile_images/884580730977779713/RieXXtDM_normal.jpg,https://pbs.twimg.com/profile_banners/884578187392544769/1550423942,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,884578187392544769,human,0
304717600,Wed Jun 05 02:30:39 +0000 2019,304717600,304717600,Afghan Embassy DC,Embassy_of_AFG,"Washington, D.C.",Official Twitter of the Embassy of Afghanistan in Washington DC under @RoyaRahmani. Visit us: https://t.co/TdIqKLecGM,https://t.co/ZPjKho6taW,"[{'url': 'https://t.co/ZPjKho6taW', 'expanded_url': 'http://www.afghanembassy.us', 'display_url': 'afghanembassy.us', 'indices': [0, 23]}]","[{'url': 'https://t.co/TdIqKLecGM', 'expanded_url': 'http://www.afghanembassy.us/', 'display_url': 'afghanembassy.us', 'indices': [94, 117]}]",False,78387,967,229,Wed May 25 00:28:42 +0000 2011,1414,,,True,True,6012,,False,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/660196327364673540/sbBqYsS0_normal.png,https://pbs.twimg.com/profile_images/660196327364673540/sbBqYsS0_normal.png,https://pbs.twimg.com/profile_banners/304717600/1452105141,ABB8C2,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,304717600,human,0
2801192631,Wed Jun 05 19:27:48 +0000 2019,2801192631,2801192631,Angelina Salcedo,ASalcedoNews,"Boston, MA ➡️ Des Moines, IA",Reporter @weareiowa5news 🎥📺@EmersonCollege Alum | Hablo Español ! 🇩🇴 | RTs ≠ Endorsements - Have a story idea? 📧 ASalcedo@weareiowa.com,https://t.co/ttXgvVx5RF,"[{'url': 'https://t.co/ttXgvVx5RF', 'expanded_url': 'http://angelinasalcedo.com', 'display_url': 'angelinasalcedo.com', 'indices': [0, 23]}]",[],False,983,456,41,Fri Oct 03 02:45:30 +0000 2014,7449,,,True,True,5333,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/771002144069718016/t1A8rSWD_normal.jpg,https://pbs.twimg.com/profile_images/771002144069718016/t1A8rSWD_normal.jpg,https://pbs.twimg.com/profile_banners/2801192631/1541640033,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,2801192631,human,0
10717022,Tue Jun 04 00:09:01 +0000 2019,10717022,10717022,Jean Buchanan,JABuchanan,"St. Louis, Missouri",Journalist with the St. Louis Post-Dispatch. Links do not mean anything other than you could find this story interesting.,,,[],False,1459,604,155,Thu Nov 29 19:11:48 +0000 2007,559,,,True,True,6465,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/63228912/morecloseups_013_normal.jpg,https://pbs.twimg.com/profile_images/63228912/morecloseups_013_normal.jpg,,FF0000,65B0DA,7AC3EE,3D1957,True,False,False,False,False,False,False,none,10717022,human,0
97710470,Tue Jun 04 23:34:10 +0000 2019,97710470,97710470,Traci Stumpf,TraciStumpf,LA,I host shows...Self promotion is the worst...follow me on Instagram if you agree. https://t.co/oW7rneAo25,https://t.co/lZNGdodAnY,"[{'url': 'https://t.co/lZNGdodAnY', 'expanded_url': 'https://www.youtube.com/watch?v=OovGsxR0k74&t=', 'display_url': 'youtube.com/watch?v=OovGsx…', 'indices': [0, 23]}]","[{'url': 'https://t.co/oW7rneAo25', 'expanded_url': 'https://www.instagram.com/tracistumpf/', 'display_url': 'instagram.com/tracistumpf/', 'indices': [82, 105]}]",False,8999,1367,64,Fri Dec 18 17:21:22 +0000 2009,11023,,,True,True,10339,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1084598962714071040/Cr7M-go7_normal.jpg,https://pbs.twimg.com/profile_images/1084598962714071040/Cr7M-go7_normal.jpg,https://pbs.twimg.com/profile_banners/97710470/1433651084,89C9FA,000000,000000,000000,False,True,False,False,False,False,False,none,97710470,human,0
3146156240,Wed Jun 05 05:15:07 +0000 2019,3146156240,3146156240,Junglee Pictures,JungleePictures,Mumbai,"Our journey so far, Dil Dhadakne Do, Talvar, Bareilly Ki Barfi, Raazi, Badhaai Ho & Junglee. We're the movie studio division of The Times of India group",https://t.co/SLicbBJ8lL,"[{'url': 'https://t.co/SLicbBJ8lL', 'expanded_url': 'https://m.facebook.com/JungleePictures/', 'display_url': 'm.facebook.com/JungleePicture…', 'indices': [0, 23]}]",[],False,8285,88,33,Thu Apr 09 13:27:50 +0000 2015,2516,,,True,True,3258,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1037929370478882818/ImlctT7z_normal.jpg,https://pbs.twimg.com/profile_images/1037929370478882818/ImlctT7z_normal.jpg,https://pbs.twimg.com/profile_banners/3146156240/1557573708,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,3146156240,human,0
2984872862,Tue Jun 04 23:17:02 +0000 2019,2984872862,2984872862,Ryan A Bell,ryan_a_bell,"Los Angeles, CA","digital hippy, writer, speaker & award-winning poet. Media at #NASA @NASAJPL, Interactive #Emmys #IMPG (opinions=me) https://t.co/LOi95AvITe",https://t.co/RLbWlplc0n,"[{'url': 'https://t.co/RLbWlplc0n', 'expanded_url': 'http://slowdancingonharddrugs.com', 'display_url': 'slowdancingonharddrugs.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/LOi95AvITe', 'expanded_url': 'http://bit.ly/ItsMyInsta', 'display_url': 'bit.ly/ItsMyInsta', 'indices': [117, 140]}]",False,59822,33318,1600,Fri Jan 16 00:58:45 +0000 2015,20902,,,True,True,15117,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1039652525589258242/BDClq5kc_normal.jpg,https://pbs.twimg.com/profile_images/1039652525589258242/BDClq5kc_normal.jpg,https://pbs.twimg.com/profile_banners/2984872862/1527945003,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,2984872862,human,0
17447246,Wed Jun 05 20:56:22 +0000 2019,17447246,17447246,SamanthaDunn,SamanthaDunn,"Orange, California","Editor @CoastMagOC, author of Failing Paris, Not By Accident, Faith in Carlos Gomez, and lots of other stuff. Here, have my opinions, they’re free.",https://t.co/SH9QkVnek7,"[{'url': 'https://t.co/SH9QkVnek7', 'expanded_url': 'http://www.ocregister.com', 'display_url': 'ocregister.com', 'indices': [0, 23]}]",[],False,2481,1590,112,Mon Nov 17 18:43:10 +0000 2008,21754,,,True,True,8111,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/585245768535015424/lZ-GDndI_normal.jpg,https://pbs.twimg.com/profile_images/585245768535015424/lZ-GDndI_normal.jpg,https://pbs.twimg.com/profile_banners/17447246/1406855009,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,17447246,human,0
1149480530,Thu May 23 04:08:03 +0000 2019,1149480530,1149480530,TBWA\Chiat\Day\LA,TBWAChiatLA,Los Angeles,"be more human 
(and if in doubt) 
be more dog",http://t.co/u4JJHxc3kM,"[{'url': 'http://t.co/u4JJHxc3kM', 'expanded_url': 'http://tbwachiatdayla.com/', 'display_url': 'tbwachiatdayla.com', 'indices': [0, 22]}]",[],False,12398,573,356,Tue Feb 05 00:37:02 +0000 2013,2193,,,True,True,2702,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/883050773227163648/3ABC1hBT_normal.jpg,https://pbs.twimg.com/profile_images/883050773227163648/3ABC1hBT_normal.jpg,https://pbs.twimg.com/profile_banners/1149480530/1458253849,0084B4,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,1149480530,human,0
2305639040,Wed Jun 05 00:48:27 +0000 2019,2305639040,2305639040,👻 Ashley Casper 👻,TheCasperA,"Las Vegas, NV",Director of Content @FOX5Vegas — former Digital News Editor @reviewjournal ✨,,,[],False,867,937,26,Wed Jan 22 23:51:44 +0000 2014,9465,,,True,True,6324,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1069132777780535296/3ZmDArEK_normal.jpg,https://pbs.twimg.com/profile_images/1069132777780535296/3ZmDArEK_normal.jpg,https://pbs.twimg.com/profile_banners/2305639040/1550533793,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,2305639040,human,0
234857514,Wed Jun 05 20:25:41 +0000 2019,234857514,234857514,Nait Jones,NaithanJones,,A friend,,,[],False,13428,311,391,Thu Jan 06 19:03:17 +0000 2011,5577,,,True,True,200,,False,False,False,71A873,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/990780728118992897/oDsZmgJc_normal.jpg,https://pbs.twimg.com/profile_images/990780728118992897/oDsZmgJc_normal.jpg,https://pbs.twimg.com/profile_banners/234857514/1492408231,AD901C,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,234857514,human,0
30887511,Sun Jun 02 00:13:27 +0000 2019,30887511,30887511,Mike DeWine,MikeDeWine,"Cedarville, Ohio",Husband to @FranDeWine | Father of 8 | Grandfather of 24|Governor of the State of Ohio,https://t.co/wpSkvJXsKb,"[{'url': 'https://t.co/wpSkvJXsKb', 'expanded_url': 'http://www.MikeDewine.com', 'display_url': 'MikeDewine.com', 'indices': [0, 23]}]",[],False,17691,587,302,Mon Apr 13 15:39:54 +0000 2009,368,,,False,True,2313,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1004830609460494336/1D6sCiCx_normal.jpg,https://pbs.twimg.com/profile_images/1004830609460494336/1D6sCiCx_normal.jpg,https://pbs.twimg.com/profile_banners/30887511/1529976301,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,30887511,human,0
128558424,Wed Jun 05 10:40:16 +0000 2019,128558424,128558424,Erin Pelton,erin_pelton,"San Juan, PR",Foreign policy junkie. Recovering government spokesperson. Honorary Boriqua. Mom.,,,[],False,6973,1107,231,Thu Apr 01 13:39:08 +0000 2010,2569,,,False,True,8529,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/827985820/006_normal.JPG,https://pbs.twimg.com/profile_images/827985820/006_normal.JPG,https://pbs.twimg.com/profile_banners/128558424/1523735477,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,128558424,human,0
17355423,Wed Jun 05 17:27:22 +0000 2019,17355423,17355423,Steph Haberman,StephLauren,New York,"Digital strategy @MSNBC. Alum: @SINow @Mashable @Vocativ @NBCNews. Sorry about the sports tweets, kinda.",,,[],False,15371,3477,683,Thu Nov 13 02:58:06 +0000 2008,8769,,,True,True,62069,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/815630883185102848/R5jVL15n_normal.jpg,https://pbs.twimg.com/profile_images/815630883185102848/R5jVL15n_normal.jpg,https://pbs.twimg.com/profile_banners/17355423/1483296533,0084B4,BDDCAD,DDFFCC,333333,True,True,False,False,False,False,False,none,17355423,human,0
34875946,Wed Jun 05 17:06:53 +0000 2019,34875946,34875946,Antonia Mejia,AMejia12News,"Phoenix, AZ",Reporter @12News l formerly @TelemundoAZ | @asu alumna | RUNNER | Ponderer | Optimist,https://t.co/Ojc3oolamL,"[{'url': 'https://t.co/Ojc3oolamL', 'expanded_url': 'http://12news.com', 'display_url': '12news.com', 'indices': [0, 23]}]",[],False,2549,1118,87,Fri Apr 24 07:40:16 +0000 2009,3374,,,True,True,6750,,False,False,False,7FDEBE,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,http://pbs.twimg.com/profile_images/979211065807400963/SXu_VTwD_normal.jpg,https://pbs.twimg.com/profile_images/979211065807400963/SXu_VTwD_normal.jpg,https://pbs.twimg.com/profile_banners/34875946/1522297088,942415,F5C6AC,B40F39,F1456B,True,False,False,False,False,False,False,none,34875946,human,0
313821005,Wed Jun 05 21:28:47 +0000 2019,313821005,313821005,Ralph Ruthe,ralphruthe,Bielefeld,"Cartoonist, Filmemacher, Musiker. Mag Käsekuchen.",https://t.co/TFyHBKYFfU,"[{'url': 'https://t.co/TFyHBKYFfU', 'expanded_url': 'http://www.youtube.de/ruthe', 'display_url': 'youtube.de/ruthe', 'indices': [0, 23]}]",[],False,433886,170,977,Thu Jun 09 08:13:51 +0000 2011,22926,,,False,True,24125,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1388282185/hasetwitter_normal.jpg,https://pbs.twimg.com/profile_images/1388282185/hasetwitter_normal.jpg,https://pbs.twimg.com/profile_banners/313821005/1554815603,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,313821005,human,0
62347129,Tue Jun 04 21:19:37 +0000 2019,62347129,62347129,Laura Morett,LauraMorett,,"CBS Survivor Samoa & Blood Vs Water, Wife, Mother, Tutu and the Daughter of the King👑👑. Right Fighter💪🏾Never tire of doing what is right! NRA 🇺🇸🇺🇸🇺🇸",https://t.co/IRhfrPzvOC,"[{'url': 'https://t.co/IRhfrPzvOC', 'expanded_url': 'http://www.lauramorettfororegon.com', 'display_url': 'lauramorettfororegon.com', 'indices': [0, 23]}]",[],False,12276,477,334,Sun Aug 02 20:50:07 +0000 2009,9385,,,True,True,4976,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/969033077564428288/J0regr4B_normal.jpg,https://pbs.twimg.com/profile_images/969033077564428288/J0regr4B_normal.jpg,https://pbs.twimg.com/profile_banners/62347129/1516835978,990000,FFFFFF,F3F3F3,333333,True,True,False,False,False,False,False,none,62347129,human,0
11333922,Thu Apr 18 13:59:32 +0000 2019,11333922,11333922,Alexis G. Stodghill,lexisb,"New York, NY","Digital producer for ""AM JOY"" on @MSNBC. Retweets, links tweeted ≠ endorsements.",https://t.co/Sm6q4XwFSG,"[{'url': 'https://t.co/Sm6q4XwFSG', 'expanded_url': 'http://joy.msnbc.com/', 'display_url': 'joy.msnbc.com', 'indices': [0, 23]}]",[],False,4276,2570,192,Wed Dec 19 13:24:59 +0000 2007,1350,,,True,True,22608,,False,False,False,038675,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/620970444573814784/05H76p81_normal.jpg,https://pbs.twimg.com/profile_images/620970444573814784/05H76p81_normal.jpg,https://pbs.twimg.com/profile_banners/11333922/1499308151,FF5B09,FFFFFF,AC024C,F9A704,True,False,False,False,False,False,False,none,11333922,human,0
355418225,Wed Jun 05 20:00:15 +0000 2019,355418225,355418225,Hans Jaap Melissen,HansJMelissen,,"(Oorlogs-) Journalist. On the road. Irak, Syrië. TV/multimediaal, NTR, Eenvandaag, Trouw, VPRO Journalist van 't jaar 2012",https://t.co/YxSdF6EyuU,"[{'url': 'https://t.co/YxSdF6EyuU', 'expanded_url': 'https://middenoosten.npofocus.nl', 'display_url': 'middenoosten.npofocus.nl', 'indices': [0, 23]}]",[],False,14341,66,334,Mon Aug 15 09:48:52 +0000 2011,5729,,,False,True,9259,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/572021770345926656/mryucFxU_normal.jpeg,https://pbs.twimg.com/profile_images/572021770345926656/mryucFxU_normal.jpeg,https://pbs.twimg.com/profile_banners/355418225/1488191278,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,355418225,human,0
2333577397,Wed Jun 05 09:48:09 +0000 2019,2333577397,2333577397,Daniel Silva,DanielSilvaAFP,Madrid,"AFP correspondent based in Madrid. Portuguese-Canadian who has lived in Lisbon, Riga, Amsterdam, Toronto.",https://t.co/rwnFcLscLR,"[{'url': 'https://t.co/rwnFcLscLR', 'expanded_url': 'http://afp.com', 'display_url': 'afp.com', 'indices': [0, 23]}]",[],False,1012,1671,65,Sat Feb 08 14:34:53 +0000 2014,624,,,True,True,4689,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/460810347356495872/pVr30jP0_normal.jpeg,https://pbs.twimg.com/profile_images/460810347356495872/pVr30jP0_normal.jpeg,https://pbs.twimg.com/profile_banners/2333577397/1430308466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,2333577397,human,0
18699026,Wed Jun 05 15:01:42 +0000 2019,18699026,18699026,Darcy James Argue,darcyjamesargue,Brooklyn,Composer-Ringleader,https://t.co/tL0Yf1DYZD,"[{'url': 'https://t.co/tL0Yf1DYZD', 'expanded_url': 'http://secretsocietymusic.org', 'display_url': 'secretsocietymusic.org', 'indices': [0, 23]}]",[],False,7405,3422,277,Tue Jan 06 22:31:18 +0000 2009,24550,,,True,True,22268,,False,False,False,58200A,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1050406560323829761/DQwWHyy4_normal.jpg,https://pbs.twimg.com/profile_images/1050406560323829761/DQwWHyy4_normal.jpg,https://pbs.twimg.com/profile_banners/18699026/1398229005,600000,000000,F1E1C8,333333,False,True,False,False,False,False,False,none,18699026,human,0
20330929,Wed Jun 05 18:56:12 +0000 2019,20330929,20330929,Jack Sommers,jack_sommers,London,Head Of News @JewishChron. 'That's a good tweet' - @GraemeDemianyk jsommers@thejc.com https://t.co/Tqkn8UUP1Z,https://t.co/TG4DImqh3k,"[{'url': 'https://t.co/TG4DImqh3k', 'expanded_url': 'https://www.facebook.com/Jack-Sommers-1108490389225079/', 'display_url': 'facebook.com/Jack-Sommers-1…', 'indices': [0, 23]}]","[{'url': 'https://t.co/Tqkn8UUP1Z', 'expanded_url': 'http://SeeDisclaimer.com', 'display_url': 'SeeDisclaimer.com', 'indices': [86, 109]}]",False,3752,2057,79,Sat Feb 07 20:26:29 +0000 2009,96,,,True,True,19599,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/882944972139442176/1FypCWLS_normal.jpg,https://pbs.twimg.com/profile_images/882944972139442176/1FypCWLS_normal.jpg,https://pbs.twimg.com/profile_banners/20330929/1531930949,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,20330929,human,0
16264842,Wed Jun 05 19:27:01 +0000 2019,16264842,16264842,Tania Rashid,TaniaRashid9,The World,"Freelance journalist. Professor. Special Correspondent for @newshour. @iwmf fellow, wanderer💫 and painter 👩‍🎨 too. Based in NYC. The World is my office.",https://t.co/Fi3AuOkOsK,"[{'url': 'https://t.co/Fi3AuOkOsK', 'expanded_url': 'http://www.taniarashid.com', 'display_url': 'taniarashid.com', 'indices': [0, 23]}]",[],False,5499,1600,104,Fri Sep 12 22:31:34 +0000 2008,2366,,,True,True,3591,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1134299821140008961/qyk25Sht_normal.jpg,https://pbs.twimg.com/profile_images/1134299821140008961/qyk25Sht_normal.jpg,https://pbs.twimg.com/profile_banners/16264842/1553470921,FF691F,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,none,16264842,human,0
27233671,Wed Jun 05 20:44:41 +0000 2019,27233671,27233671,Jenny Ye,thepapaya,"2nd gen chinatown, nyc","service + storytelling + tech + 🏀🎾 || developer @qz bot studio, fmr data director @wnyc || 廣東話, 國語, she/her",,,[],False,2216,1457,108,Sat Mar 28 14:11:41 +0000 2009,4895,,,True,True,3923,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/724962182551592960/qVrrvyAr_normal.jpg,https://pbs.twimg.com/profile_images/724962182551592960/qVrrvyAr_normal.jpg,https://pbs.twimg.com/profile_banners/27233671/1492529874,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,27233671,human,0
223981354,Wed Jun 05 20:34:10 +0000 2019,223981354,223981354,Boston Robb,BostonRobb,"Salem, MA",Sit Down Comic / Host of The Boston Robb Show (iTunes & Anchor) & Haunted Salem - watch both here ➡️ https://t.co/Ery6ZRhEXZ,https://t.co/DXpsrIGXtn,"[{'url': 'https://t.co/DXpsrIGXtn', 'expanded_url': 'http://www.bostonrobb.com', 'display_url': 'bostonrobb.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/Ery6ZRhEXZ', 'expanded_url': 'http://www.youtube.com/bostonrob619', 'display_url': 'youtube.com/bostonrob619', 'indices': [101, 124]}]",False,7121,6690,46,Tue Dec 07 21:05:27 +0000 2010,17012,,,True,True,12258,,False,False,False,05060A,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/919952164419702784/SpAUvuFr_normal.jpg,https://pbs.twimg.com/profile_images/919952164419702784/SpAUvuFr_normal.jpg,https://pbs.twimg.com/profile_banners/223981354/1548860552,333333,12161F,1C1D2B,1E4BD4,True,False,False,False,False,False,False,none,223981354,human,0
53082555,Wed Jun 05 22:33:34 +0000 2019,53082555,53082555,Chad Orzel,orzelc,"Niskayuna, NY","I'm a physicist, professor, blogger, and author of popular science books.",https://t.co/JpnuKzOeAn,"[{'url': 'https://t.co/JpnuKzOeAn', 'expanded_url': 'http://chadorzel.com/', 'display_url': 'chadorzel.com', 'indices': [0, 23]}]",[],False,6513,768,445,Thu Jul 02 14:49:28 +0000 2009,57652,,,True,True,64820,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/664984925523808256/aYAADReb_normal.png,https://pbs.twimg.com/profile_images/664984925523808256/aYAADReb_normal.png,https://pbs.twimg.com/profile_banners/53082555/1528025327,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,53082555,human,0
27841030,Wed Jun 05 17:50:15 +0000 2019,27841030,27841030,David Byers,davidbyers26,"Finchley, London","Assistant editor (personal finance and property) at @thetimes. Centrist dad. Politics, ⛷ and @cpfc. All views my own.",https://t.co/js9RuF8aKr,"[{'url': 'https://t.co/js9RuF8aKr', 'expanded_url': 'https://www.thetimes.co.uk/profile/david-byers', 'display_url': 'thetimes.co.uk/profile/david-…', 'indices': [0, 23]}]",[],False,4222,1214,117,Tue Mar 31 09:11:37 +0000 2009,4608,,,True,True,18040,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1136260617436913669/Jr-v3_i2_normal.jpg,https://pbs.twimg.com/profile_images/1136260617436913669/Jr-v3_i2_normal.jpg,https://pbs.twimg.com/profile_banners/27841030/1559740688,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,27841030,human,0
